,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t),Minas Gerais - value,Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado,Contratação Comercial (Bi R$),Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Comercial (Bi R$),Contratação Jurídico FGTS (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamentos Reformas e Ampliações (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Comercial (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - Livre (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Ativos Problemáticos P.Jurídica - Comercial (R$),Ativos Problemáticos P.Jurídica - Home equity (R$),Ativos Problemáticos P.Jurídica - Livre (R$),Ativos Problemáticos P.Jurídica - SFH (R$),Carteira de Crédito - Comercial (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica - Home equity (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Inadimplência P.Jurídica - SFH (%),Inadimplência P.Jurídica - FGTS (%),Inadimplência P.Jurídica - Livre (%),Inadimplência P.Jurídica - Comercial (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%)
2004-12,0.7603576327656917,260.237,0.3319912816433269,743.514480405133,8.149250935882495,301845603.2191391,17680431.43291491,14.22388106049922,278889059.07842743,47887791.94059416,213571085.59391147,1701021450.7709785,1005825611.745729,3510942343.3212404,180790490.81475025,40226944.61084459,474523693.5042389,634113043.1302568,132076181791.6684,10363879065.713942,708634265.0977459,125729324078.53416,5654216.868143015,405047237.253616,510750506.2856552,4015493445.675773,4760292258.808231,16815375.678664964,229491603.11984769,337004074.53019345,655646832.4410608,320497592.01969934,9225924824.423391,75497494235.70407,66019811505.25372,72875687946.99715,630805726.1203368,1519111207.203672,19976210194.654728,20666314539.31129,1.5251311235877552,2.4745916221814737,1.5052841668641277,0.3225075597355776,3.8204322135910633,0.6825442939773194,0.1895068868473724,1.3469770387183366,0.5300182863014945,176910558981.22812,1229146564.0313084,6655502736.464739,19432287133.817417,80738749401.81026,0.4969515420076215,-6921.044658255659,4.995239879121229,1.1747086678519794,0.5059456433043616,181293822.79427427,7457466.109898502,0.6553570801963157
2005-1,0.7605183018530457,268.591,0.3317641744535302,745.9272355071738,8.14731301423134,302172610.0397263,17698961.579328246,14.228357413795148,278992764.00268024,47703854.65487924,214580558.3378999,1714644510.1885962,1011437519.1645862,3544232446.908167,183524060.5927287,39217895.96676208,478868813.3692008,638097244.4065927,132298804127.46088,10364583187.447033,709026608.6604941,126746818043.35344,5454811.752611071,401578869.9971154,507423783.2167959,4039526993.318573,4775220645.993148,16816529.855732206,223089776.37566692,334496893.0615852,648204627.1896491,312105740.0765636,9230363436.108974,75365152300.50897,65989752898.013245,73127389855.41815,643267551.1295662,1429613694.3881,20001641471.3547,20706512704.96701,1.5223209543882068,2.475685080740506,1.496946650130262,0.3245477073289933,3.8045598846811366,0.6695731353439851,0.1753318863409415,1.335317015730863,0.5228478617159764,178957504799.36407,1230687390.014433,6526791738.286695,19459421517.374683,80534901173.81265,0.483143045759377,-7202.757774714469,4.860078219431911,1.4639532115258698,0.4921828904516431,181467372.5115742,7462915.670155211,0.6473973428202994
2005-2,0.7606689773684304,246.372,0.3319382178924161,750.2480941909937,8.14006459293782,302481092.913293,17717216.656849656,14.233077391390532,279095133.30425435,47514881.018907145,215620244.945514,1728681946.7511218,1017244017.3204576,3578531590.111986,186337048.6161349,38180190.53315415,483340941.5032452,642195312.3900481,132536063113.40938,10365828563.123,709431435.3509682,127804145505.16652,5249834.666188352,397996883.7659994,503978712.2676417,4064187458.6580215,4790796576.603717,16817721.83049992,216501508.4633944,331902678.1629458,640529843.6518054,303491102.0458679,9234923504.45766,75228587920.42256,65962362596.68622,73392102578.79509,656128565.7339053,1337528432.851765,20028107732.00705,20748171750.355465,1.5194239108403818,2.476819935328622,1.4883599236935714,0.3266776120971464,3.788190754438159,0.6562034827358331,0.1607548581728305,1.3232818959402852,0.51544629662416,181078963951.82755,1232275683.080955,6393562385.201281,19488676710.49533,80324241405.85762,0.4753697952172824,-7128.700399706268,4.725791184629883,1.4873522528925844,0.479032861785929,181632962.2895496,7468228.679464037,0.6298003725137261
2005-3,0.7608196528838151,292.439,0.3321110305454345,757.692844810276,8.1328161716443,302789575.7868597,17735471.734371066,14.237797368985916,279197502.6058284,47321101.509381175,216688925.40946284,1743116003.0991683,1023247499.256118,3613798370.696241,189225572.8322854,37115310.20529525,487933988.0717287,646401430.7522672,132788349448.511,10367659338.398727,709848282.1562102,128900749762.35287,5039590.25739487,394308947.3580314,500426345.1687853,4089468156.725104,4807017489.724614,16818951.41622863,209735979.680418,329223767.1797773,632631668.8696129,294667417.1785235,9239610419.779396,75087955030.4866,65937990586.325554,73669963013.46681,669374303.2761494,1242983588.6604986,20055598487.532536,20791259934.71304,1.5164435321791097,2.4779931142508165,1.4795349868154968,0.3288970721525177,3.771350918736746,0.642451931168286,0.1457968681060693,1.310885147009409,0.5078218048370611,183273329495.41968,1233909496.479113,6255929846.2315,19520128844.21775,80107415112.61414,0.4664937288356185,-7221.778170229833,4.596932598972333,1.394672339987124,0.4648610952618953,181798552.067525,7473541.688772862,0.6197803250738215
2005-4,0.7609703283991999,310.034,0.3322305818950101,763.3416054573141,8.12556775035078,303098058.66042644,17753726.811892472,14.242517346581302,279299871.9074025,47122746.60300459,217785379.72245592,1757928921.8733487,1029450358.0143422,3649991386.424474,192185751.1884968,36024736.87845984,492641863.2400077,650709783.1648945,133056053831.7628,10370119658.9311,710276686.0632612,130036074113.29204,4824383.174750642,390522729.5709744,496777733.650819,4115362402.5508,4823880824.440517,16820218.426178858,202802370.32412577,326462497.45758146,624519289.885155,285648424.72544146,9244429572.38413,74943407565.74286,65916986851.98416,73961108055.77214,682990297.0990934,1146107327.880135,20084103248.85191,20835745517.276096,1.5133833576392204,2.479201545812089,1.4704828387574786,0.3312058856075882,3.754066473451515,0.6283350756567663,0.1304789819036877,1.2981402366010388,0.4999826001656953,185538994486.94147,1235586883.457146,6114009290.400359,19553854049.58033,79885067308.75117,0.4550001182228941,-7427.695727374902,4.479302822781261,1.513866283918324,0.4371435666899209,181964141.8455004,7478854.698081687,0.6089935578495764
2005-5,0.7611210039145846,322.741,0.3328938390278727,769.810017196274,8.118319329057261,303406541.5339932,17771981.889413882,14.247237324176686,279402241.2089766,46920046.77648066,218908387.8772024,1773102945.7142768,1035854986.637905,3687069235.0602303,195213701.6320856,34909952.44792238,497458477.1734387,655114553.2995741,133339566962.1619,10373253670.377008,710716184.0591629,131209561856.3636,4604518.066775683,386645899.2025916,493043929.4443356,4141863511.166096,4841384019.836103,16821522.673611127,195709860.69190565,323621206.3418602,616201893.7405148,276447863.937533,9249386352.581814,74795099461.23308,65899701378.714966,74265674602.04994,696962080.5455322,1047027816.5765072,20113611526.88592,20881596757.28102,1.510246926455544,2.4804421583174383,1.461214478780958,0.3336038505748389,3.736363514457081,0.6138695112166962,0.1148222653287154,1.285060632377981,0.4919368964210788,187874351983.1941,1237305897.263292,5967915886.730863,19589928457.621456,79657843008.93771,0.4387655535867955,-7307.848389698152,4.361373483938184,1.5686237807140602,0.4197283588146051,182129731.6234758,7484167.707390512,0.6112913639662371
2005-6,0.7612716794299693,360.513,0.3336711514194942,774.111452820125,8.111070907763741,303715024.4075599,17790236.966935292,14.25195730177207,279504610.5105507,46713232.50651267,220056729.86641145,1788620317.2625654,1042463778.1695812,3724990514.367052,198305542.1103684,33772438.80895734,502377740.0373784,659609924.827951,133639279538.7054,10377105518.393332,711166313.1309569,132420656289.94704,4380299.581990008,382686125.0506464,489235984.2799277,4168964797.6019726,4859524514.99605,16822863.971785963,188467631.08114564,320702231.1781153,607688667.4777756,267079474.0657093,9254486150.682394,74643184651.99905,65886484151.570885,74583799548.63902,711275186.9582608,945873220.8154476,20144112832.555325,20928781913.964184,1.5070377778629105,2.4817118800718614,1.4517409061473754,0.3360907651667509,3.718268137628062,0.5990718328634985,0.0988477841441822,1.27165980200304,0.4836929074142271,190277795040.9785,1239064591.14579,5817764804.246016,19628428199.37952,79426387227.84271,0.4302028729547594,-7431.800235590503,4.256101726196984,1.400078135123935,0.4199780553732319,182295321.4014512,7489480.716699338,0.5804670357747842
2005-7,0.761422354945354,359.804,0.3347794261282204,782.0928449533063,8.103822486470222,304023507.2811266,17808492.044456698,14.256677279367452,279606979.8121248,46502534.2698039,221229185.68279243,1804463279.1588275,1049279125.6521456,3763713822.1084814,201457390.57066172,32613677.85683916,507393561.9971832,664190081.4216691,133955582260.39044,10381719348.636965,711626610.2656846,133668800712.42198,4152032.368913632,378651075.9129019,485364949.8881877,4196659576.889413,4878299749.0050335,16824242.13396389,181084861.7892337,317707909.3118488,598988798.1390204,257556994.3608816,9259734356.995815,74487817073.08252,65877685155.60484,74915619791.87823,725915149.6800741,842771706.6627896,20175596676.780872,20977269246.56197,1.503759451096149,2.4830076393803573,1.4420731201181716,0.3386664274958052,3.699806438839073,0.5839586356125954,0.0825766041131178,1.2579512131390211,0.4752588469561564,192747716717.0959,1240861018.3528783,5663671211.968825,19669429405.89291,79191344980.13516,0.4313751989691616,-7447.830376487559,4.16168717243741,1.5002475733361442,0.426655987569031,182460911.1794265,7494793.726008162,0.5645649922940777
2005-8,0.7615730304607389,406.893,0.3352478847038303,787.1363530549725,8.096574065176702,304331990.1546933,17826747.121978108,14.261397256962836,279709349.1136989,46288182.5430576,222424535.3190546,1820614074.0436769,1056303422.128373,3803197756.048064,204665364.9602823,31435151.486842304,512499853.2182096,668849206.7523731,134288865826.21408,10387139306.764782,712096612.4503877,134953438422.16792,3920021.076066571,374548420.5871213,481441877.9997084,4224941164.059399,4897707160.947731,16825656.973405432,173570733.11355793,314640578.0885623,590111472.766333,247894164.0739609,9265136361.832035,74329150659.52527,65873654375.86975,75261272228.10643,740867502.0537672,737851440.1843657,20208052570.483315,21027027014.310738,1.50041548539009,2.484326364547923,1.432222119954787,0.3413306356744827,3.6810045139647314,0.5685465144794095,0.066029790998552,1.2439483334487302,0.4666429288578821,195282510068.3473,1242693232.132796,5505750278.922295,19713008208.200016,78953361280.48402,0.4316478866297594,-7426.454566904413,4.079825078928361,1.366263537502306,0.4533210772878235,182626500.957402,7500106.735316987,0.5609756759595197
2005-9,0.7617237059761236,397.527,0.3363273063618798,792.5835048168765,8.089325643883182,304640473.02826,17845002.199499518,14.26611723455822,279811718.4152729,46070407.80297706,223641558.7679072,1837054944.557726,1063539060.6410382,3843400913.949342,207925583.22654653,30238341.59424124,517690523.8658142,673581484.4917073,134639520935.17342,10393409538.433678,712575856.6721077,136274012717.5644,3684570.351968839,370385827.8710679,477477820.3450822,4253802874.1429152,4917744189.90882,16827108.30337111,165934425.35150617,311502574.853758,581065878.4017962,238104722.45585853,9270697555.500994,74167339346.36905,65874741797.41854,75620893753.66245,756117777.4221349,631240587.4460101,20241470024.5834,21078023476.44688,1.497009419979563,2.485664983879558,1.4221989049186627,0.3440831878152645,3.661888458879652,0.5528520644793631,0.0492284105635147,1.229664630594972,0.4578533669304203,197880568151.5338,1244559285.733781,5344117174.12943,19759240737.339226,78713081143.55826,0.4277093852365702,-7512.020875107958,4.012628248908924,1.489061200727286,0.4844114534007803,182792090.7353773,7505419.744625812,0.5646643450021134
2005-10,0.7618743814915083,406.354,0.3396739001486373,798.9333479876508,8.082077222589662,304948955.90182674,17863257.277020928,14.270837212153603,279914087.71684706,45849440.52626556,224879036.02205947,1853768133.3415885,1070988434.232916,3884281893.5758576,211234163.31677103,29024730.07431042,522959484.1053535,678381098.3113163,135007938286.26558,10400574189.300535,713063879.9178861,137629966896.99097,3445984.845140452,366170966.5625049,473483828.65490186,4283238022.1709433,4938408274.972978,16828595.93712145,158185118.80046654,308296236.9529375,571861202.0874934,228202408.7574856,9276423328.312643,74002537068.65562,65881297405.30413,75994621264.8851,771651509.1279724,523067314.51355433,20275838550.00189,21130226892.20676,1.4935447940993982,2.48702042568026,1.4120144742712393,0.3469238820306315,3.6424843694584528,0.5368918806278788,0.0321935285710355,1.215113572240552,0.4488983749847868,200540284023.45648,1246457232.404073,5178887066.613236,19808203124.348927,78471149584.02687,0.4225131084131527,-7687.979669089395,3.9602332396446167,1.2109586000669308,0.4945726100320757,182957680.51335275,7510732.753934638,0.5644640550493971
2005-11,0.762025057006893,375.773,0.3426838654466744,803.5567948005657,8.074828801296142,305257438.7753934,17881512.354542337,14.27555718974899,280016457.0184212,45625511.189626366,226135747.0742207,1870735883.035877,1078653935.9467812,3925799292.691155,214587223.17827243,27795798.822324306,528300644.10218406,683242231.8828443,135394508578.48764,10408677405.02224,713560219.1747645,139020744258.82718,3204569.204101424,361911505.4591954,469470954.6597598,4313239923.174466,4959696855.224881,16830119.68791698,150331993.75782686,305023901.73160285,562506630.8655078,218200962.2297533,9282319070.57693,73834897761.42676,65893671184.57942,76382591658.11325,787454230.5140743,413459787.4528327,20311147657.659527,21183605520.826763,1.4900251469844252,2.488389618255027,1.4016798272739572,0.3498525164330648,3.6228183415757496,0.5206825579403791,0.0149462107841444,1.2003086260482752,0.4397861668319974,203260050740.91644,1248385125.3919098,5010175125.396719,19859971500.26751,78228211616.5588,0.410747290823505,-7676.736667287167,3.9221772649399615,1.6422607052183609,0.4959029929217597,183123270.29132813,7516045.763243463,0.5622657106505984
2005-12,0.7621757325222778,357.53,0.3443275710623539,807.4226052510619,8.067580380002623,305565921.6489602,17899767.432063743,14.280277167344376,280118826.3199952,45398850.269762754,227410471.9171001,1887940436.2812047,1086537958.8254087,3967911709.058777,217980880.7583672,26553029.733557343,533707914.0216624,688159068.8779359,135799622510.83672,10417763331.255676,714064411.4297843,140445788101.45258,2960628.0773717705,357615113.3589028,465450250.0902487,4343801892.184466,4981607369.749208,16831679.36901822,142384230.5209753,301687906.5352558,553011351.7779229,208114122.12357283,9288390172.603802,73664575359.72423,65912213120.29736,76784941829.68573,803511474.9232361,302546172.3296771,20347386858.47707,21238127621.54326,1.486454017869474,2.489769489908857,1.3912059631882574,0.3528688891350452,3.6029164711061576,0.5042406914322863,0.0,1.1852632596809474,0.4305249562830678,206038261360.71472,1250341017.94553,4838096519.502884,19914621996.13336,77984912255.82304,0.4101195327303973,-7542.184036343686,3.892160292125506,1.377980104178371,0.5121818479826961,183288860.0693036,7521358.772552288,0.5630711908624105
2006-1,0.7623264080376625,425.4,0.345598811960872,811.1297542368291,8.060331958709103,305874404.52252686,17918022.509585153,14.28499714493976,280221195.62156934,45169688.24337799,228701990.54340696,1905364035.7181869,1094642895.911573,4010577740.442268,221411254.004372,25297904.703284007,539175204.0291449,693125792.9682353,136223670782.3099,10427876113.657732,714575993.6699872,141904541723.2467,2714466.113471508,353289459.05939025,461432766.6769612,4374917244.231927,5004137257.630633,16833274.793685693,134351009.3872997,298290588.70939827,543384551.8668215,197955627.6898553,9294642024.70321,73491723798.5898,65937273197.51084,77201808675.94139,819808775.6982522,190454635.2099223,20384545663.375263,21293761453.59262,1.4828349459893744,2.491156968946748,1.3806038812755803,0.355972798249054,3.5828048539242947,0.4875828761190228,0.0,1.1699909408013736,0.4211229571490141,208873308939.65244,1252322963.3131723,4662766417.954736,19972230742.984867,77741896516.48856,0.4093210137705744,-7965.495545452277,3.8684439286332686,1.0704709367180183,0.5246513831169914,183454449.8472789,7526671.781861113,0.5580933471517024
2006-2,0.7624675238204482,375.813,0.3464873683423256,814.8869316354331,8.057836787661978,306141880.6337145,17937050.857975777,14.288432122442916,280292402.0579944,44938255.58717537,230009082.9458505,1922988923.987434,1102971140.2480493,4053755984.60517,224874460.8636033,24031905.626778744,544696424.2899883,698136587.8253871,136667044091.90433,10439059897.885294,715094502.8824147,143396448422.5891,2466387.9609206514,348942211.35842097,457429556.1504897,4406579294.347831,5027283957.953836,16834905.775179926,126241510.6541881,294834285.5995322,533635418.1742873,187739218.179512,9301080017.185104,73316497013.06522,65969201401.2728,77633329093.21906,836331666.1819179,77313342.15939856,20422613583.274868,21350475276.211235,1.4791714705789565,2.4925489836736987,1.3698845807973672,0.359164041887572,3.5625095859047766,0.4707257070160113,0.0,1.1545051370723587,0.4115883832408519,211763586534.53064,1254329014.7430754,4484299989.775279,20032873871.860424,77499809413.22433,0.4028183365263698,-7956.205189035386,3.846872965752776,1.272740378704435,0.5117940136540285,183612058.601541,7531879.804076586,0.5540061208774786
